બંધુર	bandhur	100
બંધુતા	bandhuta	100
બંધુત્વ	bandhutv	100
બંધુવર્ગ	bandhuvarg	100
બાંધ્યા	bandhya	100
બંદી	bandi	800
બંદીજન	bandijan	100
બંદીપ્રત્યક્ષીકરણ	bandiprtykshiakrn	100
બંદિશ	bandish	100
બંદીવાન	bandivan	100
બંડિયો	bandiyo	100
બંડિયું	bandiyun	100
બંદો	bando	800
બંદોબસ્ત	bandobast	100
બંદોબસ્તી	bandobasti	100
બંદૂક	banduk	800
બંદૂકચી	bandukachi	100
બંદૂકધારી	bandukadhari	100
બંદૂકડી	bandukadi	100
બંદૂકવાળો	bandukavalo	100
બંદૂકવતી	bandukavati	100
બંદૂકિયો	bandukiyo	100
બંદૂકિયું	bandukiyun	100
બંદૂકો	banduko	100
બંદૂકોવાળું	bandukovalun	100
બાંડું	bandun	100
બનેલા	banela	800
બનેલી	baneli	800
બનેલો	banelo	800
બનેલું	banelun	100
બનેટી	baneti	100
બનેવી	banevi	800
બાંફેલા	banfela	100
બંગ	bang	800
બંગભંગ	bangabhang	100
બંગભસ્મ	bangabhasm	100
બંગાળ	bangad	800
બંગડી	bangadi	100
બંગડીખાર	bangadikhar	100
બંગાળા	bangala	100
બંગલી	bangali	100
બંગાળીતોલ	bangalitol	100
બંગલો	bangalo	100
બંગાળું	bangalun	100
બાંગર	bangar	100
બાંગરું	bangarun	100
બાંઘડવું	banghadavun	100
બાંઘાટવું	banghatavun	100
બાંઘેડવું	banghedavun	100
બંગી	bangi	100
બંગીડો	bangido	100
બંગીય	bangiy	100
બાંગો	bango	800
બાંગું	bangun	100
બાંહેધરી	banhedhari	100
બની	bani	800
બનિયન	baniyan	100
બંજર	banjar	800
બંજરભૂમિ	banjarabhumi	100
બેંક	bank	800
બાંકડો	bankado	100
બાંકાઈ	bankai	100
બંકર	bankar	800
બાંકવું	bankavun	100
બાંકેલાલ	bankelal	100
બંકેરાવ	bankerav	100
બંખારવું	bankharavun	100
બંખારો	bankharo	100
બેંકો	banko	800
બાંકોરું	bankorun	100
બંકું	bankun	100
બંનેવાળી	bannevali	100
બન્નૂસ	bannus	100
બંપર	banpar	100
બંસરી	bansari	100
બંસી	bansi	800
બંસીબટ	bansibat	100
બંસીધર	bansidhar	100
બંસીવાદન	bansivadan	100
બંસીવટ	bansivat	100
બનત	bant	800
બંટાવવું	bantavavun	100
બંટાવું	bantavun	100
બાથ	banth	800
બંઠસ	banthas	100
બાંઠિયું	banthiyun	100
બનતી	banti	800
બંટિયો	bantiyo	100
બનતો	banto	800
બનતું	bantun	800
બાનુ	banu	800
બાનુખાન	banukhan	100
બાણું	banun	1000
બનૂસ	banus	100
બની	bany	800
બાંયધર	banyadhar	100
બાંયધરી	banyadhari	100
બાંયધરીરૂપ	banyadharirup	100
બાંયધરીવાળું	banyadharivalun	100
બાંયવાળો	banyavalo	100
બાંયવાળું	banyavalun	100
બાંયવર	banyavar	100
બન્યો	banyo	800
બાંયોવાળો	banyovalo	100
બન્યું	banyun	800
બેન્ઝ	banz	800
બાપદાદા	bapadada	100
બપડું	bapadun	100
બાપગોતર	bapagotar	100
બપાઈ	bapai	100
બપૈયો	bapaiyo	100
બાપજન્મારે	bapajanmare	100
બાપજી	bapaji	800
બાપકર્મી	bapakarmi	100
બાપલા	bapala	800
બાપલિયા	bapaliya	100
બાપલિયો	bapaliyo	100
બાપરે	bapare	800
બાપવખું	bapavakhun	100
બપાવો	bapavo	100
બાપી	bapi	100
બાપીકું	bapikun	100
બાપો	bapo	800
બપોર	bapora	800
બપોરી	bapori	100
બપોરિયો	baporiyo	100
બપોરિયું	baporiyun	100
બપ્પાઈ	bappai	100
બાપ્તિસ્મા	baptisma	100
બાપુ	bapu	800
બાપૂડિયું	bapudiyun	100
બાપૂડું	bapudun	100
બાપૂકું	bapukun	100
બરબાદ	barabad	100
બરબાદી	barabadi	100
બરાબરી	barabari	100
બરાબરિયો	barabariyo	100
બરાબરિયું	barabariyun	100
બરછટ	barachhat	100
બરછટપણું	barachhatapanun	100
બરછી	barachhi	100
બરછીદાર	barachhidar	100
બરછીફેંક	barachhifenk	100
બરછો	barachho	100
બારડ	barad	800
બરડા	barada	800
બરડધાતુ	baradadhatu	100
બરડકબોલું	baradakabolun	100
બારદાન	baradan	100
બારદાનોવાળું	baradanovalun	100
બરડપણું	baradapanun	100
બારાદરી	baradari	100
બરદાસ	baradas	100
બરદાશ	baradash	100
બરદાસી	baradasi	100
બરદાસ્ત	baradast	100
બરડતા	baradata	100
બરડવું	baradavun	100
બરાડી	baradi	800
બરદિયો	baradiyo	100
બરડો	barado	800
બરડૃ	baradru	100
બરફગાડી	barafagadi	100
બરફમય	barafamay	100
બરફપેટી	barafapeti	100
બરફવાળો	barafavalo	100
બરફવાળું	barafavalun	100
બરફવતી	barafavati	100
બરફી	barafi	800
બરફીચૂરમું	barafichuramun	100
બરફીલું	barafilun	100
બારગાહ	baragah	100
બરાગળ	baragal	100
બારગણું	baraganun	100
બારગીર	baragir	100
બરહક	barahak	100
બરહક્ક	barahakk	100
બરહટ	barahat	100
બારૈયો	baraiyo	100
બરજાત	barajat	100
બરજોરી	barajori	100
બરાક	barak	800
બરકમદાર	barakamadar	100
બરકંદાજ	barakandaj	100
બરકંદાજી	barakandaji	100
બરકંજદાર	barakanjadar	100
બરકરાર	barakarar	100
બારકસ	barakas	100
બરકત	barakat	100
બરકાવવું	barakavavun	100
બરકવું	barakavun	100
બરખા	barakha	100
બારાખડી	barakhadi	100
બારખલી	barakhali	100
બરખાસ્ત	barakhast	100
બરખિલાફ	barakhilaf	100
બરકી	baraki	100
બરાકો	barako	800
બારકોડ	barakod	100
બારાક્ષરી	barakshri	100
બરલવું	baralavun	100
બરમ	baram	100
બારમા	barama	100
બારમાસી	baramasi	100
બરમો	baramo	100
બારમું	baramun	100
બારણાં	baranan	100
બારણાંવાળી	barananvali	100
બારણાવાળી	baranavali	100
બારણાવાળું	baranavalun	100
બારણે	barane	100
બરણી	barani	100
બારનીસ	baranis	100
બારનીશ	baranish	100
બારનીશી	baranishi	100
બારનીસી	baranisi	100
બારણું	baranun	100
બારપેજી	barapeji	100
બારાપૂજા	barapuja	100
બારસ	baras	800
બારસાખ	barasakh	100
બરસાત	barasat	100
બરસાતી	barasati	100
બારશ	barash	100
બારશીંગું	barashingun	100
બારસીંગું	barasingun	100
બારાત	barat	800
બરતન	baratan	100
બરતરફ	barataraf	100
બરતરફી	baratarafi	100
બરાતી	barati	100
બરવા	barava	100
બર્બજ	barbaj	100
બર્બર	barbar	100
બર્બરતા	barbarata	100
બર્બત	barbat	100
બાર્બિટ્યુઅરિક	barbityuarik	100
બર્ચ	barch	100
બર્ડસૅંક્ચુરી	bardasenkchuri	100
બારેમાસ	baremas	100
બારેવાટ	barevat	100
બર્હિગોલ	barhigol	100
બર્હિગોલત્વ	barhigolatv	100
બારીબારણા	baribarana	100
બારીબારણાં	baribaranan	100
બારીબારણું	baribaranun	100
બારીગર	barigar	100
બારીક	barik	800
બારીકાઈ	barikai	100
બારીકકામ	barikakam	100
બારીકી	bariki	100
બારીઓવાળી	bariovali	100
બારિશ	barish	100
બારિસ્ટર	baristar	100
બારિસ્ટરી	baristari	100
બારીવાળો	barivalo	100
બરિયાન	bariyan	100
બારિયો	bariyo	100
બર્જક	barjak	100
બર્જખ	barjakh	100
બર્કેલિયમ	barkeliyam	100
બર્લેસ્ક	barlesk	100
બાર્લિવૉટર	barlivotar	100
બારમાં	barma	800
બારમી	barmi	800
બર્નર	barnar	100
બર્નાર્ડ	barnard	100
બરોબર	barobar	100
બરોબરી	barobari	100
બરોબરિયો	barobariyo	100
બરોબરિયું	barobariyun	100
બરોડું	barodun	100
બરોળ	barol	800
બારોટ	barot	800
બારોટણ	barotan	100
બારોતરસો	barotaraso	100
બારોતેરસો	baroteraso	100
બારોત્રા	barotra	100
બર્થ	barth	800
બર્થડે	barthade	100
બારું	baru	800
બારું	barun	800
બારૂત	barut	800
બારૂતદાન	barutadan	100
બસ	bas	800
બાસ	basa	800
બસળાં	basalan	100
બસલવો	basalavo	100
બાસમતી	basamati	100
બાસઠ	basath	100
બાસટી	basati	100
બાસટીલ	basatil	100
બસેં	basen	100
બસેરા	basera	100
બશરા	bashara	100
બશેર	basher	100
બશેરી	basheri	100
બશેરિયો	basheriyo	100
બશીન	bashin	100
બાષ્કલ	bashkal	100
બાષ્પ	bashp	800
બાષ્પદબાણયંત્ર	bashpadabanayantr	100
બાષ્પમય	bashpamay	100
બાષ્પશીલ	bashpashil	100
બાષ્પસ્નાન	bashpasnan	100
બાષ્પાયન	bashpayan	100
બાષ્પયંત્ર	bashpayantr	100
બાષ્પીભવન	bashpibhavan	100
બાષ્પીકરણ	bashpikaran	100
બાષ્પિત્ર	bashpitr	100
બસી	basi	100
બાસ્કેટ	basket	100
બાસ્કેટબૉલ	basketabol	100
બસો	baso	800
બસોમી	basomi	100
બસ્ટ	bast	800
બસ્તિ	basti	800
બસ્તિપ્રદેશ	bastiprdesh	100
બસ્તો	basto	100
બાસૂદી	basudi	100
બાસુંદી	basundi	100
બસુંદી	basundii	900
બસૂરાપણું	basurapanun	100
બસૂરું	basurun	100
બેટ	bat	800
બટા	bata	800
બાટાચૂર	batachur	100
બાટાચૂટ	batachut	100
બતાડાવાવું	batadavavun	100
બતાડવું	batadavun	100
બટહાજરી	batahajari	100
બતક	batak	800
બટાકા	bataka	100
બટકબોલ	batakabol	100
બટકબોલું	batakabolun	100
બટકણ	batakan	100
બટકણું	batakanun	100
બટકાટવું	batakatavun	100
બટકાવવું	batakavavun	100
બટકવું	batakavun	100
બટકી	bataki	100
બટાકીદાસ	batakidas	100
બટાકિયું	batakiyun	100
બટાકો	batako	100
બટકું	batakun	100
બાતલ	batal	800
બટલર	batalar	100
બાતલતા	batalata	100
બાટલાવાળો	batalavalo	100
બતલાવવું	batalavavun	100
બાટલી	batali	100
બાટલીભગત	batalibhagat	100
બાટલો	batalo	100
બાતમી	batami	100
બાતમીદાર	batamidar	100
બાતમીખાતું	batamikhatun	100
બટમોગરો	batamogaro	100
બટન	batan	800
બટનવાળાં	batanavalan	100
બટનવાળો	batanavalo	100
બાટણી	batani	100
બટનોવાળું	batanovalun	100
બટર	batar	100
બટરકપ	batarakap	100
બટાશિયાં	batashiyan	100
બટાટા	batata	100
બટાટો	batato	100
બટાઉ	batau	100
બતાવા	batava	100
બતાવનાર	batavanar	100
બતાવનારા	batavanara	100
બતાવનારાં	batavanaran	100
બતાવનારી	batavanari	100
બતાવનારો	batavanaro	100
બતાવનારું	batavanarun	100
બતાવાતાં	batavatan	100
બતાવતો	batavato	100
બતાવતું	batavatun	100
બતાવવાં	batavavan	100
બતાવવી	batavavi	100
બતાવવો	batavavo	100
બતાવવું	batavavun	100
બતાવેલા	batavela	100
બતાવેલાં	batavelan	100
બતાવેલી	bataveli	100
બતાવેલો	batavelo	100
બતાવેલું	batavelun	100
બટવો	batavo	100
બટાવું	batavun	100
બતાવ્યાં	batavyan	100
બતેલો	batelo	100
બાતેન	baten	100
બટેર	bater	100
બટેરો	batero	100
બટેરું	baterun	100
બાથ	bath	800
બથાડાં	bathadan	100
બાથડવું	bathadavun	100
બથામણી	bathamani	100
બથામણિયું	bathamaniyun	100
બાથંબાથા	bathanbatha	100
બાથરૂમ	batharum	100
બાથટબ	bathatab	100
બથાવડાવવું	bathavadavavun	100
બથાવવું	bathavavun	100
બથવો	bathavo	100
બઠિયું	bathiyun	100
બાથોડિયું	bathodiyun	100
બથોડું	bathodun	100
બથ્થંબથ્થા	baththanbaththa	100
બાઠું	bathun	100
બાટી	bati	800
બેટો	bato	800
બત્રીસ	batris	100
બત્રીશ	batrish	100
બત્રીશી	batrishi	100
બત્રીશલક્ષણું	batrishlkshanaun	100
બત્રીસી	batrisi	100
બત્રીસલખણું	batrislkhanauan	100
બત્રીસલક્ષણું	batrislkshanaun	100
બત્રીસો	batriso	100
બત્રીસું	batrisun	100
બટ્ટાદાર	battadar	100
બટ્ટન	battan	100
બત્તીશક્તિ	battishakti	100
બત્તીવાળો	battivalo	100
બટ્ટો	batto	800
બટુ	batu	100
બટુક	batuk	800
બટુકડું	batukadun	100
બાટું	batun	100
બઉ	bau	800
બાઉડલર	baudalar	100
બૌદ્ધ	bauddh	100
બૌદ્ધધર્મ	bauddhdhram	100
બૌદ્ધધર્મી	bauddhdhrami	100
બૌદ્ધિક	bauddhik	100
બૌદ્ધિકમેળ	bauddhikmeal	100
બૌદ્ધિકો	bauddhiko	100
બૌદ્ધિકતા	bauddhikta	100
બૌદ્ધિકવૃત્તિ	bauddhikvruatti	100
બૌદ્ધમાર્ગ	bauddhmaarg	100
બૌદ્ધમાર્ગી	bauddhmaargi	100
બૌધ્ધ	baudhdh	100
બૌધિક	baudhik	100
બાઉલ	baul	800
બાઉલગીત	baulagit	100
બાઉલ્સ	bauls	100
બાઉલું	baulun	100
બાઉંડરી	baundari	100
બાઉન્ડ્રી	baundri	100
બાઉન્સર	baunsar	100
બૌતિક	bautik	100
બાઉવો	bauvo	100
બાવા	bava	800
બાવચણ	bavachan	100
બાવચી	bavachi	100
બાવચો	bavacho	100
બવાડું	bavadun	100
બાવજૂદ	bavajud	100
બાવળ	baval	800
બાવલા	bavala	100
બાવળકાંટ	bavalakant	100
બાવલાં	bavalan	100
બાવળી	bavali	100
બાવળિયો	bavaliyo	100
બાવળો	bavalo	100
બવળું	bavalun	100
બાવન	bavan	800
બાવનાચંદન	bavanachandan	100
બાવનવીર	bavanavir	100
બાવંઢો	bavandho	100
બાવરચી	bavarachi	100
બાવરાપણું	bavarapanun	100
બવારું	bavarun	100
બવાસીર	bavasir	100
બાવટો	bavato	100
બાવી	bavi	800
બાવીસ	bavis	800
બાવીસમો	bavisamo	100
બાવીશ	bavish	100
બાવો	bavo	800
બાવું	bavun	100
બાયડ	bayad	800
બાયડી	bayadi	100
બાયકાર્બ	bayakarb	100
બાયકાર્બૉનેટ	bayakarbonet	100
બાયલાઈ	bayalai	100
બાયલાપણું	bayalapanun	100
બાયલાવેડા	bayalaveda	100
બાયલો	bayalo	100
બાયલોનીચ	bayalonich	100
બાયલું	bayalun	100
બયાન	bayan	800
બાયંધરી	bayandhari	100
બાયપ્રોડક્ટ	bayaprodkt	100
બાયરન	bayaran	100
બાયસ	bayas	800
બાયો	bayo	800
બાયૉડેટા	bayodeta	100
બાયૉગૅસ	bayoges	100
બાયૉજિયૉગ્રાફી	bayojiyografi	100
બાયૉકૅમિસ્ટ્રી	bayokemistri	100
બાયૉલૉજી	bayoloji	100
બાયૉનિક્સ	bayoniks	100
બાયોસ્ફિયર	bayosfiyar	100
બાયૉસ્કોપ	bayoskop	100
બાયૉસ્ટેટિસ્ટિસ્ક	bayostetistisk	100
બાયું	bayun	800
બાઝ	baz	800
બાઝાબાઝ	bazabaz	100
બાઝાબાઝી	bazabazi	100
બઝાડવા	bazadava	100
બઝાડવું	bazadavun	100
બાઝંબાઝ	bazanbaz	100
બાઝંબાઝી	bazanbazi	100
બજાર	bazar	800
બઝારુકોઝ	bazarukoz	100
બાઝતી	bazati	100
બાઝતો	bazato	100
બાઝતું	bazatun	100
બાઝવા	bazava	100
બાઝવાં	bazavan	100
બાઝવી	bazavi	100
બાઝવો	bazavo	100
બઝાવું	bazavun	100
બાજે	baze	800
બાઝેલા	bazela	100
બાઝેલાં	bazelan	100
બાઝેલી	bazeli	100
બાઝેલો	bazelo	100
બઝ્મ	bazm	100
બઝોડાવવું	bazodavavun	100
બઝોડવું	bazodavun	100
બઝુડાવવું	bazudavavun	100
બઝુડાવું	bazudavun	100
બે	be	800
બેઆબરૂ	beaabaru	100
બેઆબરું	beaabarun	100
બેઆરામ	beaaram	100
બેઅદબ	beadab	100
બેઅદબી	beadabi	100
બેઅખત્યાર	beakhatyar	100
બેઅખત્યારી	beakhatyari	100
બેઅક્કલ	beakkal	100
બેઅરિંગ	bearing	100
બેબાક	bebak	800
બેબાકળા	bebakala	100
બેબાકળાપણું	bebakalapanun	100
બેબાકળું	bebakalun	100
બેબનાવ	bebanav	100
બેબંધ	bebandh	100
બેબંધશાહી	bebandhashahi	100
બેબસ	bebas	800
બેભાન	bebhan	100
બેભાનપણું	bebhanapanun	100
બેભાનાવસ્થા	bebhanavastha	100
બેભરમું	bebharamun	100
બેભથ્થું	bebhaththun	100
બેભત્તું	bebhattun	100
બેબી	bebi	800
બેબીસીટર	bebisitar	100
બેબોલ	bebol	100
બેબોલું	bebolun	100
બેબુનિયાદ	bebuniyad	100
બૅચલર	bechalar	100
બેચાર	bechar	100
બેચારેક	becharek	100
બેચિરાગ	bechirag	100
બેડ	beda	800
બેડાચડ	bedachad	100
બેડાચઢ	bedachadh	100
બેદાદ	bedad	100
બેદાદી	bedadi	100
બેડાફોડ	bedafod	100
બેડકું	bedakun	100
બેડલી	bedali	100
બેડલું	bedalun	100
બૅડમિંટન	bedamintan	100
બેદાણા	bedana	100
બેદાર	bedar	100
બેદરકાર	bedarakar	100
બેદરકારપણે	bedarakarapane	100
બેદરકારી	bedarakari	100
બેદરકારીભર્યો	bedarakaribharyo	100
બેદરકારીભર્યું	bedarakaribharyun	100
બેદરકારીપૂર્વક	bedarakaripurvak	100
બેદરકારીવાળી	bedarakarivali	100
બેદારમગ્જ	bedaramagj	100
બેદારમગ્જી	bedaramagji	100
બેદર્દ	bedard	100
બેદર્દી	bedardi	100
બેદારીપૂર્વક	bedaripurvak	100
બેડરૂમ	bedarum	100
બેડસાઈ	bedasai	100
બેડસાઈખોર	bedasaikhor	100
બેડશી	bedashi	100
બેડશીખોર	bedashikhor	100
બેડશીટ	bedashit	100
બેડસી	bedasi	100
બેડસીખોર	bedasikhor	100
બેદસ્તૂર	bedastur	100
બેઢબ	bedhab	100
બેધડક	bedhadak	100
બેઢાળિયું	bedhaliyun	100
બેઢંગ	bedhang	100
બેઢંગી	bedhangi	100
બેઢંગુ	bedhangu	100
બેઢંગું	bedhangun	100
બેધારી	bedhari	100
બેધારું	bedharun	100
બેધ્યાન	bedhyan	100
બેધ્યાનપણે	bedhyanapane	100
બેધ્યાનપણું	bedhyanapanun	100
બેડી	bedi	800
બેદિલ	bedil	100
બેદિલી	bedili	100
બેડિંગ	beding	100
બેડિયાત	bediyat	100
બેડિયો	bediyo	100
બેડિયું	bediyun	100
બેડો	bedo	800
બેડોળ	bedol	800
બેડોલી	bedoli	100
બેડું	bedun	100
બેફાગ	befag	100
બેફાક	befak	100
બેફામ	befam	800
બેફામપણે	befamapane	100
બેફામવૃત્તિ	befamavrutti	100
બેફાટ	befat	100
બેફિકર	befikar	100
બેફિકરાઈ	befikarai	100
બેફિકરું	befikarun	100
બેગ	beg	800
બેગડ	begad	100
બેગડો	begado	100
બેગમ	begam	800
બેગણિયું	beganiyun	100
બેગણું	beganun	100
બેગપાઇપ	begapaip	100
બેગર	begar	800
બેગરજ	begaraj	100
બેગરજાઉ	begarajau	100
બેગરજી	begaraji	100
બેગરજુ	begaraju	100
બેગારી	begari	100
બેગેજ	begej	800
બેઘાઘંટુ	beghaghantu	100
બેઘર	beghar	100
બેગી	begi	800
બેગુનાહ	begunah	100
બેહદ	behad	800
બેહદપણે	behadapane	100
બેહજૂર	behajur	100
બેહક	behak	100
બેહકેલું	behakelun	100
બેહક્ક	behakk	100
બેહાલ	behal	800
બેહાલી	behali	100
બેહથ્થુ	behaththu	100
બેહયા	behaya	100
બેહયાઈ	behayai	100
બેહેસ્ત	behest	100
બેહેસ્તી	behesti	100
બેહેસ્તનશીન	behestnshaian	100
બેહોશ	behosh	100
બેહોશી	behoshi	100
બેહૂદગી	behudagi	100
બેહૂદાપણું	behudapanun	100
બેહૂદી	behudi	100
બેહૂદુ	behudu	100
બેહૂદું	behudun	100
બેહુરમત	behuramat	100
બેહુરમતી	behuramati	100
બેઈજ્જત	beijjat	100
બેઇજ્જતી	beijjati	100
બેઇલાજ	beilaj	100
બેઈમાન	beimaan	900
બેઇમાન	beiman	100
બેઇન્સાફ	beinsaf	100
બેઇન્સાફી	beinsafi	100
બેઝ	bej	800
બેજ	beja	800
બેજફા	bejafa	100
બેજાજ	bejaj	100
બેજમા	bejama	100
બેજન	bejan	800
બેજાર	bejar	800
બેજારી	bejari	100
બેજવાબ	bejavab	100
બેજવાબદાર	bejavabadar	100
બેજવાબદારપણે	bejavabadarapane	100
બેજવાબદારી	bejavabadari	100
બેજવાબદારીભર્યું	bejavabadaribharyun	100
બેજીવસોતી	bejivasoti	100
બેજીવવાળી	bejivavali	100
બેજીવી	bejivi	100
બેજોડ	bejod	800
બેજુબાન	bejuban	100
બેક	bek	800
બૅકબોન	bekabon	100
બેકાબૂ	bekabu	100
બેકદર	bekadar	100
બેકાળજી	bekalaji	100
બેકલું	bekalun	100
બેકામ	bekam	100
બૅકનોટ	bekanot	100
બેકરાર	bekarar	100
બેકરારી	bekarari	100
બેકરી	bekari	100
બૅકસ્ટેજ	bekastej	100
બેકસૂર	bekasur	100
બેકટાર	bekatar	100
બૅકટીરિયા	bekatiriya	100
બૅકટીરિયમ	bekatiriyam	100
બૅકવર્ડ	bekavard	100
બેકાયદા	bekayada	100
બેકાયદે	bekayade	100
બેકે	beke	100
બેકેદ	beked	100
બેકેદી	bekedi	100
બેખબર	bekhabar	100
બેખુદા	bekhuda	100
બેખુદી	bekhudi	100
બેકી	beki	800
બેકિંગ	beking	100
બેકોલ	bekol	100
બેકોલી	bekoli	100
બૅક્ટેરિયા	bekteriya	100
બૅક્ટેરિયૉલૉજી	bekteriyoloji	100
બૅક્ટીરિઅલ	bektirial	100
બૅક્ટીરિયા	bektiriya	100
બેલ	bel	800
બૅલડ	belad	100
બેલદાર	beladar	100
બેલડી	beladi	100
બેલડું	beladun	100
બેલગાડી	belagadi	100
બેલગામ	belagam	100
બેલજિયમ	belajiyam	100
બેલાખું	belakhun	100
બેલપ	belap	100
બેલાશક	belashak	100
બૅલાસ્ટ	belast	100
બેલટ	belat	800
બૅલટપદ્ધતિ	belatapaddhti	100
બૅલટપત્ર	belatapatr	100
બૅલટપેપર	belatapepar	100
બેલતેલ	belatel	100
બેલે	bele	800
બેળેબેળે	belebele	100
બૅલેન્સ	belens	100
બૅલેન્સશીટ	belensashit	100
બેલેસમ	belesam	100
બેલેટ	belet	800
બૅલેટબૉક્સ	beletaboks	100
બેલિફ	belif	800
બેલિયું	beliyun	100
બેલ્જિયમ	beljiyam	100
બેલ્ટ	belt	800
બેલું	belun	100
બેલુત્ફ	belutf	100
બેમાલૂમ	bemalum	100
બેમરજાદ	bemarajad	100
બેમત	bemat	800
બેમિસલ	bemisal	100
બેમોકો	bemoko	100
બેમુદત	bemudat	100
બેમૂલું	bemulun	100
બેમુનાસબ	bemunasab	100
બેમુનાસિબ	bemunasib	100
બેમુરવત	bemuravat	100
બેન	ben	800
બેનાળી	benali	100
બેનળીવાળું	benalivalun	100
બેનામી	benami	100
બેનમૂન	benamun	100
બેનસીબ	benasib	100
બેનસીબી	benasibi	100
બેનવા	benava	100
બેનઝીર	benazir	100
બેંબેં	benben	100
બેન્ચ	bench	800
બેન્ચર	benchar	100
બેન્ડ	bend	800
બૅન્ડવાજાં	bendavajan	100
બેંગી	bengi	100
બેનિડિક્ટાઇન	benidiktain	100
બૅનિફિટ	benifit	100
બેંક	benk	800
બૅંકકાર્ડ	benkakard	100
બૅંકર	benkar	100
બૅંકરેટ	benkaret	100
બેન્કે	benke	800
બૅંકિંગ	benking	100
બેંકો	benko	800
બનો	beno	800
બેનું	benun	800
બેન્ઝાઇન	benzain	100
બેન્ઝિન	benzin	100
બેપડિયું	bepadiyun	100
બેપગાળું	bepagalun	100
બેપગું	bepagun	100
બેપણું	bepanun	100
બેપરવા	beparava	100
બેપરવાહ	beparavah	100
બેપરવાઈ	beparavai	100
બેપરવાઈવાળું	beparavaivalun	100
બેપત્તા	bepatta	100
બેપોતું	bepotun	100
બૅપ્ટિઝમ	beptizam	100
બેરા	bera	100
બેરડાઈ	beradai	100
બેરડું	beradun	100
બેરાગ	berag	100
બેરાગી	beragi	100
બેરહમ	beraham	100
બેરજો	berajo	100
બેરક	berak	800
બેરખ	berakh	100
બેરખી	berakhi	100
બેરખો	berakho	100
બૅરન	beran	100
બેરંગ	berang	100
બેરંગી	berangi	100
બેરર	berar	800
બેરરચેક	berarachek	100
બેરત	berat	100
બૅરેક	berek	100
બૈરી	beri	800
બેરીબેરી	beriberi	100
બેરીજ	berij	100
બેરિલિયમ	beriliyam	100
બૅરિસ્ટર	beristar	100
બૅરિસ્ટરી	beristari	100
બૅરિસ્ટરો	beristaro	100
બેરિયમ	beriyam	100
બેરિયું	beriyun	100
બૅરોગ્રાફ	berograf	100
બેરોજગાર	berojagar	100
બેરોજગારી	berojagari	100
બેરોકટોક	berokatok	100
બૅરોમિટર	beromitar	100
બેરોનક	beronak	100
બૅરોનેટ	beronet	100
બેસબોલ	besabol	100
બેસબ્ર	besabr	100
બેસબૂર	besabur	100
બેસબૂરી	besaburi	100
બેસડામણ	besadaman	100
બેસડામણી	besadamani	100
બેસાડનાર	besadanar	100
બેસાડાતી	besadati	100
બેસાડાતું	besadatun	100
બેસાડવા	besadava	100
બેસાડવાં	besadavan	100
બેસાડાવવું	besadavavun	100
બેસાડવી	besadavi	100
બેસાડવો	besadavo	100
બેસાડવું	besadavun	100
બેસાડાય	besaday	100
બેસાડે	besade	100
બેસાડેલા	besadela	100
બેસાડેલી	besadeli	100
બેસાડેલો	besadelo	100
બેસાડેલું	besadelun	100
બેસાડી	besadi	100
બેસાડ્યું	besadyun	100
બેસમજ	besamaj	100
બેસામણ	besaman	100
બેસામણી	besamani	100
બેસામણું	besamanun	100
બેસન	besan	800
બેસણહારું	besanaharun	100
બેસનાર	besanar	100
બેસનારા	besanara	100
બેસનારે	besanare	100
બેસણી	besani	100
બેસણું	besanun	100
બેસર	besar	800
બેસરામણ	besaraman	100
બેસરામણી	besaramani	100
બેસરણ	besaran	100
બેસારાવવું	besaravavun	100
બેસારવું	besaravun	100
બેસારુ	besaru	100
બેસતમ	besatam	100
બેસતાં	besatan	100
બેસતી	besati	100
બેસતો	besato	100
બેસત્ર	besatr	100
બેસતું	besatun	100
બેસતુંવર્ષ	besatunvarsh	100
બેસઊઠ	besauth	100
બેસવાં	besavan	100
બેસવાવાળું	besavavalun	100
બેસવી	besavi	100
બેસવો	besavo	100
બેસવું	besavun	100
બેશક	beshak	100
બેશરમ	besharam	100
બેશરમી	besharami	100
બેશરમીપૂર્વક	besharamipurvak	100
બેશરમું	besharamun	100
બેશિસ્ત	beshist	100
બેશુદ્ધ	beshuddh	100
બેશુદ્ધિ	beshuddhi	100
બેશુમાર	beshumar	100
બેસિતમ	besitam	100
બેસ્ક	besk	100
બેસ્ટ	best	800
બૅસ્ટિલ	bestil	100
બેસુમાર	besumar	100
બેસુમારપણે	besumarapane	100
બેસુમારપણું	besumarapanun	100
બેસુમારી	besumari	100
બેસૂર	besur	100
બેસૂરાપણું	besurapanun	100
બેસૂરો	besuro	100
બેસૂરું	besurun	100
બેસ્વાદ	besvad	100
બેટ	bet	800
બેટા	beta	800
બેટા	betaa	800
બેતાબ	betab	100
બેતબાજી	betabaji	100
બેતાબી	betabi	100
બેટધર	betadhar	100
બૅટધારી	betadhari	100
બેતાજ	betaj	800
બેટાજી	betaji	100
બેતકસીર	betakasir	100
બેતાકત	betakat	100
બેટલ	betal	800
બેતલબ	betalab	100
બેતાળાં	betalan	100
બેતાળીસ	betalis	100
બેતાલું	betalun	100
બેતમા	betama	100
બેતમીજ	betamij	100
બેટન	betan	800
બેતરફી	betarafi	100
બૅટરી	betari	100
બેઠા	betha	800
બેઠાબેઠ	bethabeth	100
બેઠાબેઠી	bethabethi	100
